customer_id,first_month,items_in_first_month,region_Asia/Pacific,region_Europe,region_Middle East/Africa,loyalty_years_3-Jan,loyalty_years_5-Mar,joining_month_Aug,joining_month_Dec,joining_month_Feb,joining_month_Jan,joining_month_Jul,joining_month_Jun,joining_month_Mar,joining_month_May,joining_month_Nov,joining_month_Oct,joining_month_Sep,promotion_Yes
1004,21.18,8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
654,20.3,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
400,16.88,13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
974,15.79,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
993,16.78,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
321,24.36,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20,15.63,14,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
685,15.76,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,15.76,14,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
825,15.52,14,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
903,21.07,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
506,15.63,14,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
828,20.53,11,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1113,16.38,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
408,16.5,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
818,13.67,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
867,15.08,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
538,15.95,6,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
759,13.51,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1112,21.29,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
969,21.2,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,16.85,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
176,21.51,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
246,16.66,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
811,24.42,7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1246,18.99,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1034,16.33,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
785,21.16,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1230,21.23,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
490,13.88,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
155,16.87,5,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
639,16.13,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
663,21.52,7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
854,13.62,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
288,25.11,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,16.77,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1170,18.97,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
686,21.2,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1144,24.91,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
947,19.31,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
570,15.94,14,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1187,24.95,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
735,15.25,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
793,24.44,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18,19.37,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
128,20.96,11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
323,24.52,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,13.6,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1188,16.71,5,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
928,16.7,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1223,16.73,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
191,13.41,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
116,21.63,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1217,21.37,14,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
965,21.35,13,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
607,16.71,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
181,20.99,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
302,19.29,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
497,20.9,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
349,15.82,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1076,16.11,8,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
37,16.86,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
745,21.53,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1236,15.06,6,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1031,21.46,7,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
518,20.84,14,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
373,16.69,10,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
46,21.55,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
477,16.84,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
158,16.96,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1088,21.21,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
172,24.84,7,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
17,15.79,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
512,16.4,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
49,21.07,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
192,15.77,14,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
547,20.94,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
516,21.18,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
659,16.86,7,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1049,19.13,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
829,19.12,8,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1044,15.58,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
481,15.98,14,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
960,21.04,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1172,21.26,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
284,16.48,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1070,16.19,14,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
798,21.07,9,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1151,21.27,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
226,24.59,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,19.49,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
283,15.91,14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1193,20.42,11,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
438,21.09,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1211,21.18,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
365,15.78,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
230,15.81,14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,19.33,8,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
670,15.54,5,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
750,16.56,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1224,20.22,8,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
375,16.56,9,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
470,13.74,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
883,25.85,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1164,25.25,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1225,26.16,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
688,25.74,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,21.43,14,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
640,21.67,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1079,19.06,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
195,21.01,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1148,20.11,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1156,20.32,11,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
896,20.62,12,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
504,16.05,7,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
916,15.78,10,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1041,19.69,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1227,13.61,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1186,21.47,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
801,21.38,9,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
580,15.99,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
161,21.28,8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1180,16.8,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
681,15.52,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
957,24.24,8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
822,19.54,8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1058,16.37,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
878,13.68,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
914,16.02,15,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
153,21.39,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1139,21.24,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
510,19.45,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1242,15.97,14,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
104,21.67,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
587,19.5,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1102,21.4,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54,24.95,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
152,15.55,14,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
404,20.05,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
208,15.75,6,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1178,15.76,14,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,16.01,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1015,15.92,14,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
453,15.49,14,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
254,16.02,9,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
897,19.5,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1090,16.81,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
881,16.88,5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1176,16.51,9,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
624,24.55,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
346,16.9,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1071,25.11,8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
263,13.55,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
151,20.96,9,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
473,13.54,13,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
641,16.38,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1235,25.26,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1173,21.16,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
551,21.63,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
929,21.38,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
489,19.05,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1123,15.33,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
147,21.33,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
403,19.21,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
955,25.06,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1168,21.42,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
660,21.43,7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
464,21.48,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
187,20.92,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
609,13.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,21.28,7,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
752,16.56,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
982,16.55,9,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
198,13.44,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
884,16.95,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
280,21.52,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
294,24.68,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,16.23,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
401,16.88,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
123,20.51,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
203,21.04,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
836,15.66,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
247,20.38,8,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1183,15.41,5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1171,16.74,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
385,16.86,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
855,16.71,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
220,21.33,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
642,21.06,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,16.2,14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
113,21.18,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
699,25.9,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
952,15.88,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1121,15.38,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
442,15.78,14,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
664,21.6,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1138,20.18,12,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
318,16.05,14,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
649,13.41,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
710,24.83,14,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
973,24.45,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,16.1,9,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
633,15.89,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1215,16.1,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1149,16.12,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
796,24.36,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
646,21.06,13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1013,19.2,8,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
557,15.91,14,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
682,17.79,9,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
578,13.56,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1110,16.95,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
525,21.28,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1060,21.1,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
541,20.41,11,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
749,15.89,5,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1152,16.96,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
485,17.0,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
96,21.41,7,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1021,15.28,6,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
564,15.29,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
743,19.06,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
864,21.24,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
892,15.74,14,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1039,21.45,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
207,15.75,6,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
393,21.5,7,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
795,15.38,6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
871,15.34,6,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
398,20.43,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
767,19.97,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1142,13.56,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1029,20.47,12,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
643,21.18,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
613,21.55,7,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
961,16.75,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
726,15.58,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
684,15.67,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
99,25.01,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
805,17.44,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
407,16.75,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
503,15.75,14,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1072,15.82,14,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1057,16.75,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
930,19.62,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
780,16.85,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
201,13.5,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
135,21.24,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1052,16.4,8,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
41,19.16,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1018,21.14,9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
231,24.67,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
379,21.27,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
289,16.71,9,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
419,16.71,5,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
392,21.22,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
593,19.2,7,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1087,15.96,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
648,21.5,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1153,13.39,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
521,21.01,13,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True
65,24.8,9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15,24.38,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1065,25.04,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
493,21.39,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
380,21.27,7,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
188,15.48,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
764,15.56,14,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
217,24.35,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792,15.59,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1077,13.58,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
879,19.77,12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
338,15.34,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
720,13.71,13,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
296,13.53,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1017,16.69,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
456,16.9,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
816,13.32,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
270,24.87,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
996,13.42,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
202,16.17,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
162,16.3,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
730,24.36,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,21.38,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
703,21.18,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1130,21.28,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,24.39,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022,19.25,9,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1026,21.55,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1105,24.66,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
206,20.17,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35,15.63,14,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
776,16.76,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
509,21.27,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1228,21.23,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
92,15.89,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
898,25.76,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
565,21.33,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
777,16.76,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
242,24.34,8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
14,21.25,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
316,19.75,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
601,21.29,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
388,16.94,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
167,16.04,6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
841,21.3,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21,15.94,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
647,15.5,5,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1155,16.0,9,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
832,16.46,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
563,15.29,6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1214,15.36,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
687,21.14,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
958,21.27,9,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
190,16.9,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
976,24.77,8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
700,19.93,12,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
511,15.2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1083,21.17,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
475,24.9,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
857,16.82,5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
748,13.69,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
253,16.02,6,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
22,24.42,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
460,15.95,14,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1185,16.84,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
277,24.5,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
